# Data Description: ,,,,,,
#                 daily simple return of CRSP equal-weighted index from January 1980 to December 1999,,,,,,
# Variables: ,,,,,,
#                  date: yearmmdd,,,,,,
"#                  weekday: 1=Monday, 2=Tuesday, 3=Wednesday, 4=Thursday, 5=Friday",,,,,,
#                  Mon: indicator for Monday,,,,,,
#                  Tue: indicator for Tuesday,,,,,,
#                  Wed: indicator for Wednesday,,,,,,
#                  Thu: indicator for Thursday,,,,,,
#                  ret: return,,,,,,
,,,,,,
date,weekday,Mon,Tue,Wed,Thu,ret
19850617,1,1,0,0,0,-0.00257
19850618,2,0,1,0,0,0.00037
19850619,3,0,0,1,0,0.00024
19850620,4,0,0,0,1,-0.00251
19850621,5,0,0,0,0,0.00427
19850624,1,1,0,0,0,0.00036
19850625,2,0,1,0,0,0.00402
19850626,3,0,0,1,0,0.00062
19850627,4,0,0,0,1,0.00458
19850628,5,0,0,0,0,0.00345
19850701,1,1,0,0,0,0.00044
19850702,2,0,1,0,0,0.00052
19850703,3,0,0,1,0,0.00125
19850705,5,0,0,0,0,0.00462
19850708,1,1,0,0,0,-0.00275
19850709,2,0,1,0,0,-0.00249
19850710,3,0,0,1,0,0.00377
19850711,4,0,0,0,1,0.00433
19850712,5,0,0,0,0,0.00351
19850715,1,1,0,0,0,0.00064
19850716,2,0,1,0,0,0.00506
19850717,3,0,0,1,0,0.00513
19850718,4,0,0,0,1,-0.00061
19850719,5,0,0,0,0,0.00471
19850722,1,1,0,0,0,-0.00151
19850723,2,0,1,0,0,-0.00136
19850724,3,0,0,1,0,-0.0031
19850725,4,0,0,0,1,0.00257
19850726,5,0,0,0,0,0.0024
19850729,1,1,0,0,0,-0.00601
19850730,2,0,1,0,0,-0.00063
19850731,3,0,0,1,0,0.00354
19850801,4,0,0,0,1,0.00505
19850802,5,0,0,0,0,0.00184
19850805,1,1,0,0,0,-0.00516
19850806,2,0,1,0,0,-0.00693
19850807,3,0,0,1,0,-0.00466
19850808,4,0,0,0,1,0.00391
19850809,5,0,0,0,0,0.00103
19850812,1,1,0,0,0,-0.00261
19850813,2,0,1,0,0,-0.00189
19850814,3,0,0,1,0,0.00138
19850815,4,0,0,0,1,0.00128
19850816,5,0,0,0,0,-0.00227
19850819,1,1,0,0,0,-0.00099
19850820,2,0,1,0,0,0.00117
19850821,3,0,0,1,0,0.0028
19850822,4,0,0,0,1,-0.00276
19850823,5,0,0,0,0,0.00173
19850826,1,1,0,0,0,-0.00055
19850827,2,0,1,0,0,0.00083
19850828,3,0,0,1,0,0.0019
19850829,4,0,0,0,1,0.00143
19850830,5,0,0,0,0,0.00372
19850903,2,0,1,0,0,-0.00571
19850904,3,0,0,1,0,-0.00333
19850905,4,0,0,0,1,-0.0012
19850906,5,0,0,0,0,0.00221
19850909,1,1,0,0,0,-0.00154
19850910,2,0,1,0,0,-0.00422
19850911,3,0,0,1,0,-0.0075
19850912,4,0,0,0,1,-0.00548
19850913,5,0,0,0,0,-0.00659
19850916,1,1,0,0,0,-0.00432
19850917,2,0,1,0,0,-0.01188
19850918,3,0,0,1,0,-0.0043
19850919,4,0,0,0,1,0.00633
19850920,5,0,0,0,0,0.00137
19850923,1,1,0,0,0,0.00461
19850924,2,0,1,0,0,-0.00431
19850925,3,0,0,1,0,-0.00527
19850926,4,0,0,0,1,-0.00462
19850930,1,1,0,0,0,-0.00029
19851001,2,0,1,0,0,0.00395
19851002,3,0,0,1,0,-0.00063
19851003,4,0,0,0,1,0.00121
19851004,5,0,0,0,0,-0.00203
19851007,1,1,0,0,0,-0.00406
19851008,2,0,1,0,0,-0.00375
19851009,3,0,0,1,0,0.00138
19851010,4,0,0,0,1,0.00089
19851011,5,0,0,0,0,0.00385
19851014,1,1,0,0,0,0.00432
19851015,2,0,1,0,0,-2.00E-04
19851016,3,0,0,1,0,0.00405
19851017,4,0,0,0,1,0.00385
19851018,5,0,0,0,0,0.00124
19851021,1,1,0,0,0,-0.00202
19851022,2,0,1,0,0,9.00E-04
19851023,3,0,0,1,0,0.00253
19851024,4,0,0,0,1,0.00136
19851025,5,0,0,0,0,-0.00086
19851028,1,1,0,0,0,-0.00151
19851029,2,0,1,0,0,0.00328
19851030,3,0,0,1,0,0.00193
19851031,4,0,0,0,1,0.00172
19851101,5,0,0,0,0,0.00355
19851104,1,1,0,0,0,-0.00066
19851105,2,0,1,0,0,0.00194
19851106,3,0,0,1,0,0.00313
19851107,4,0,0,0,1,0.00189
19851108,5,0,0,0,0,0.00734
19851111,1,1,0,0,0,0.00586
19851112,2,0,1,0,0,0.0045
19851113,3,0,0,1,0,-0.00174
19851114,4,0,0,0,1,0.00413
19851115,5,0,0,0,0,0.00274
19851118,1,1,0,0,0,-0.00091
19851119,2,0,1,0,0,0.00142
19851120,3,0,0,1,0,7.00E-04
19851121,4,0,0,0,1,0.00729
19851122,5,0,0,0,0,0.00521
19851125,1,1,0,0,0,-0.00242
19851126,2,0,1,0,0,0.001
19851127,3,0,0,1,0,0.00476
19851129,5,0,0,0,0,0.00369
19851202,1,1,0,0,0,-0.00496
19851203,2,0,1,0,0,0.00011
19851204,3,0,0,1,0,0.00929
19851205,4,0,0,0,1,0.0031
19851206,5,0,0,0,0,-0.00315
19851209,1,1,0,0,0,-0.00051
19851210,2,0,1,0,0,-0.00294
19851211,3,0,0,1,0,0.00248
19851212,4,0,0,0,1,0.00346
19851213,5,0,0,0,0,0.00846
19851216,1,1,0,0,0,0.00283
19851217,2,0,1,0,0,-0.00587
19851218,3,0,0,1,0,-0.0026
19851219,4,0,0,0,1,0.00081
19851220,5,0,0,0,0,0.00461
19851223,1,1,0,0,0,-0.00371
19851224,2,0,1,0,0,-0.00123
19851226,4,0,0,0,1,0.00295
19851227,5,0,0,0,0,0.00625
19851230,1,1,0,0,0,0.00168
19851231,2,0,1,0,0,0.0107
19860102,4,0,0,0,1,0.00523
19860103,5,0,0,0,0,0.00623
19860106,1,1,0,0,0,0.00193
19860107,2,0,1,0,0,0.01106
19860108,3,0,0,1,0,-0.00512
19860109,4,0,0,0,1,-0.01159
19860110,5,0,0,0,0,0.00365
19860113,1,1,0,0,0,0.00243
19860114,2,0,1,0,0,0.00447
19860115,3,0,0,1,0,0.00769
19860116,4,0,0,0,1,0.00567
19860117,5,0,0,0,0,0.0033
19860120,1,1,0,0,0,-0.00136
19860121,2,0,1,0,0,-0.00347
19860122,3,0,0,1,0,-0.00459
19860123,4,0,0,0,1,0.0014
19860124,5,0,0,0,0,0.00677
19860127,1,1,0,0,0,0.00214
19860128,2,0,1,0,0,0.00318
19860129,3,0,0,1,0,-0.00025
19860130,4,0,0,0,1,9.00E-04
19860131,5,0,0,0,0,0.00539
19860203,1,1,0,0,0,0.00294
19860204,2,0,1,0,0,-0.00364
19860205,3,0,0,1,0,-0.00092
19860206,4,0,0,0,1,0.0041
19860207,5,0,0,0,0,0.00504
19860210,1,1,0,0,0,0.00437
19860211,2,0,1,0,0,0.00153
19860212,3,0,0,1,0,0.00284
19860213,4,0,0,0,1,0.00405
19860214,5,0,0,0,0,0.00566
19860218,2,0,1,0,0,0.00498
19860219,3,0,0,1,0,-0.00168
19860220,4,0,0,0,1,0.00334
19860221,5,0,0,0,0,0.00698
19860224,1,1,0,0,0,0.00109
19860225,2,0,1,0,0,0.00087
19860226,3,0,0,1,0,0.00328
19860227,4,0,0,0,1,0.00718
19860228,5,0,0,0,0,0.00549
19860303,1,1,0,0,0,8.00E-04
19860304,2,0,1,0,0,0.00437
19860305,3,0,0,1,0,-0.00226
19860306,4,0,0,0,1,0.00589
19860307,5,0,0,0,0,0.00327
19860310,1,1,0,0,0,0.00327
19860311,2,0,1,0,0,0.00861
19860312,3,0,0,1,0,0.00621
19860313,4,0,0,0,1,0.00126
19860314,5,0,0,0,0,0.00506
19860317,1,1,0,0,0,-0.00412
19860318,2,0,1,0,0,0.00332
19860319,3,0,0,1,0,0.00026
19860320,4,0,0,0,1,0.00408
19860321,5,0,0,0,0,0.00388
19860324,1,1,0,0,0,-0.00356
19860325,2,0,1,0,0,-0.00314
19860326,3,0,0,1,0,0.00439
19860327,4,0,0,0,1,0.00539
19860331,1,1,0,0,0,0.00051
19860401,2,0,1,0,0,-0.00643
19860402,3,0,0,1,0,-6.00E-05
19860403,4,0,0,0,1,-0.00025
19860404,5,0,0,0,0,-0.00343
19860407,1,1,0,0,0,-0.0048
19860408,2,0,1,0,0,0.00824
19860409,3,0,0,1,0,0.00296
19860410,4,0,0,0,1,0.00601
19860411,5,0,0,0,0,0.00332
19860414,1,1,0,0,0,0.0042
19860415,2,0,1,0,0,0.00084
19860416,3,0,0,1,0,0.00837
19860417,4,0,0,0,1,0.00534
19860418,5,0,0,0,0,0.00341
19860421,1,1,0,0,0,0.00314
19860422,2,0,1,0,0,-0.00171
19860423,3,0,0,1,0,-0.00202
19860424,4,0,0,0,1,0.0045
19860425,5,0,0,0,0,0.00247
19860428,1,1,0,0,0,-0.00091
19860429,2,0,1,0,0,-0.00433
19860430,3,0,0,1,0,-0.00937
19860501,4,0,0,0,1,-0.00187
19860502,5,0,0,0,0,0.00286
19860505,1,1,0,0,0,0.0052
19860506,2,0,1,0,0,0.00131
19860507,3,0,0,1,0,-0.00142
19860508,4,0,0,0,1,0.00509
19860509,5,0,0,0,0,0.00589
19860512,1,1,0,0,0,-0.00099
19860513,2,0,1,0,0,-0.00201
19860514,3,0,0,1,0,0.00125
19860515,4,0,0,0,1,-0.00365
19860516,5,0,0,0,0,-0.00208
19860519,1,1,0,0,0,-0.00117
19860520,2,0,1,0,0,0.00219
19860521,3,0,0,1,0,0.00117
19860522,4,0,0,0,1,0.0074
19860523,5,0,0,0,0,0.00567
19860527,2,0,1,0,0,0.00425
19860528,3,0,0,1,0,0.00374
19860529,4,0,0,0,1,0.00194
19860530,5,0,0,0,0,0.00277
19860602,1,1,0,0,0,-0.00249
19860603,2,0,1,0,0,0.00133
19860604,3,0,0,1,0,-0.00061
19860605,4,0,0,0,1,0.00226
19860606,5,0,0,0,0,0.00185
19860609,1,1,0,0,0,-0.00996
19860610,2,0,1,0,0,-0.00163
19860611,3,0,0,1,0,0.00406
19860612,4,0,0,0,1,0.00295
19860613,5,0,0,0,0,0.00774
19860616,1,1,0,0,0,-0.00165
19860617,2,0,1,0,0,-0.00301
19860618,3,0,0,1,0,-0.00312
19860619,4,0,0,0,1,0.00046
19860620,5,0,0,0,0,-0.00045
19860623,1,1,0,0,0,-0.00248
19860624,2,0,1,0,0,0.00329
19860625,3,0,0,1,0,0.00359
19860626,4,0,0,0,1,0.00086
19860627,5,0,0,0,0,0.00277
19860630,1,1,0,0,0,0.00312
19860701,2,0,1,0,0,0.0026
19860702,3,0,0,1,0,0.00217
19860703,4,0,0,0,1,0.00157
19860707,1,1,0,0,0,-0.01789
19860708,2,0,1,0,0,-0.01878
19860709,3,0,0,1,0,0.00421
19860710,4,0,0,0,1,-0.00016
19860711,5,0,0,0,0,0.00213
19860714,1,1,0,0,0,-0.0117
19860715,2,0,1,0,0,-0.01261
19860716,3,0,0,1,0,0.0013
19860717,4,0,0,0,1,0.0026
19860718,5,0,0,0,0,-0.0015
19860721,1,1,0,0,0,-0.00341
19860722,2,0,1,0,0,-1.00E-04
19860723,3,0,0,1,0,-0.00068
19860724,4,0,0,0,1,-0.00412
19860725,5,0,0,0,0,0.00255
19860728,1,1,0,0,0,-0.00949
19860729,2,0,1,0,0,-0.00692
19860730,3,0,0,1,0,-0.00444
19860731,4,0,0,0,1,0.00023
19860801,5,0,0,0,0,-0.00081
19860804,1,1,0,0,0,-0.00679
19860805,2,0,1,0,0,0.00392
19860806,3,0,0,1,0,-0.00131
19860807,4,0,0,0,1,0.00161
19860808,5,0,0,0,0,0.00173
19860811,1,1,0,0,0,0.00715
19860812,2,0,1,0,0,0.00478
19860813,3,0,0,1,0,0.00521
19860814,4,0,0,0,1,0.00388
19860815,5,0,0,0,0,0.00265
19860818,1,1,0,0,0,-0.0011
19860819,2,0,1,0,0,-0.00225
19860820,3,0,0,1,0,0.00333
19860821,4,0,0,0,1,0.00042
19860822,5,0,0,0,0,0.00167
19860825,1,1,0,0,0,-0.00388
19860826,2,0,1,0,0,0.00304
19860827,3,0,0,1,0,0.00149
19860828,4,0,0,0,1,9.00E-04
19860829,5,0,0,0,0,0.00334
19860902,2,0,1,0,0,-0.00389
19860903,3,0,0,1,0,-0.00193
19860904,4,0,0,0,1,0.00712
19860905,5,0,0,0,0,-0.00248
19860908,1,1,0,0,0,-0.00849
19860909,2,0,1,0,0,-0.00469
19860910,3,0,0,1,0,-0.00516
19860911,4,0,0,0,1,-0.02903
19860912,5,0,0,0,0,-0.01234
19860915,1,1,0,0,0,-0.0019
19860916,2,0,1,0,0,-0.00439
19860917,3,0,0,1,0,0.00434
19860918,4,0,0,0,1,0.00137
19860919,5,0,0,0,0,0.00295
19860922,1,1,0,0,0,0.0055
19860923,2,0,1,0,0,0.00321
19860924,3,0,0,1,0,0.0032
19860925,4,0,0,0,1,-0.00638
19860926,5,0,0,0,0,0.00132
19860929,1,1,0,0,0,-0.00774
19860930,2,0,1,0,0,0.00454
19861001,3,0,0,1,0,0.00464
19861002,4,0,0,0,1,0.00138
19861003,5,0,0,0,0,-0.00026
19861006,1,1,0,0,0,0.00031
19861007,2,0,1,0,0,-0.00117
19861008,3,0,0,1,0,0.00211
19861009,4,0,0,0,1,8.00E-04
19861010,5,0,0,0,0,0.00011
19861013,1,1,0,0,0,8.00E-04
19861014,2,0,1,0,0,-0.00208
19861015,3,0,0,1,0,0.00488
19861016,4,0,0,0,1,0.00119
19861017,5,0,0,0,0,-3.00E-04
19861020,1,1,0,0,0,-0.00386
19861021,2,0,1,0,0,-0.00012
19861022,3,0,0,1,0,0.00087
19861023,4,0,0,0,1,0.00421
19861024,5,0,0,0,0,0.00158
19861027,1,1,0,0,0,-0.00043
19861028,2,0,1,0,0,0.00157
19861029,3,0,0,1,0,0.00314
19861030,4,0,0,0,1,0.0052
19861031,5,0,0,0,0,0.00338
19861103,1,1,0,0,0,0.00078
19861104,2,0,1,0,0,0.00198
19861105,3,0,0,1,0,0.0016
19861106,4,0,0,0,1,-0.00088
19861107,5,0,0,0,0,0.00219
19861110,1,1,0,0,0,-0.00051
19861111,2,0,1,0,0,0.00226
19861112,3,0,0,1,0,3.00E-05
19861113,4,0,0,0,1,-0.00387
19861114,5,0,0,0,0,0.00144
19861117,1,1,0,0,0,-0.00503
19861118,2,0,1,0,0,-0.01126
19861119,3,0,0,1,0,-0.00545
19861120,4,0,0,0,1,0.00629
19861121,5,0,0,0,0,0.004
19861124,1,1,0,0,0,-0.00031
19861125,2,0,1,0,0,5.00E-05
19861126,3,0,0,1,0,0.00088
19861128,5,0,0,0,0,0.00431
19861201,1,1,0,0,0,-0.00558
19861202,2,0,1,0,0,0.00519
19861203,3,0,0,1,0,0.00116
19861204,4,0,0,0,1,0.00046
19861205,5,0,0,0,0,-0.00085
19861208,1,1,0,0,0,-0.00456
19861209,2,0,1,0,0,-0.00566
19861210,3,0,0,1,0,-0.00025
19861211,4,0,0,0,1,-0.00358
19861212,5,0,0,0,0,-0.00317
19861215,1,1,0,0,0,-0.00459
19861216,2,0,1,0,0,-0.00134
19861217,3,0,0,1,0,-0.00337
19861218,4,0,0,0,1,-0.00176
19861219,5,0,0,0,0,0.00384
19861222,1,1,0,0,0,-0.00445
19861223,2,0,1,0,0,-0.00588
19861224,3,0,0,1,0,0.0047
19861226,5,0,0,0,0,0.00224
19861229,1,1,0,0,0,-0.00526
19861230,2,0,1,0,0,-0.00288
19861231,3,0,0,1,0,0.00836
19870102,5,0,0,0,0,0.0169
19870105,1,1,0,0,0,0.01748
19870106,2,0,1,0,0,0.00885
19870107,3,0,0,1,0,0.01292
19870108,4,0,0,0,1,0.01091
19870109,5,0,0,0,0,0.00955
19870112,1,1,0,0,0,0.01059
19870113,2,0,1,0,0,0.00461
19870114,3,0,0,1,0,0.00845
19870115,4,0,0,0,1,0.00655
19870116,5,0,0,0,0,-0.00256
19870119,1,1,0,0,0,0.0037
19870120,2,0,1,0,0,-0.00048
19870121,3,0,0,1,0,-0.00364
19870122,4,0,0,0,1,0.00619
19870123,5,0,0,0,0,-0.00291
19870126,1,1,0,0,0,-0.00567
19870127,2,0,1,0,0,0.00535
19870128,3,0,0,1,0,0.00323
19870129,4,0,0,0,1,0.00147
19870130,5,0,0,0,0,0.00338
19870202,1,1,0,0,0,0.00781
19870203,2,0,1,0,0,0.00416
19870204,3,0,0,1,0,0.00995
19870205,4,0,0,0,1,0.00723
19870206,5,0,0,0,0,0.00467
19870209,1,1,0,0,0,0.00031
19870210,2,0,1,0,0,-0.00347
19870211,3,0,0,1,0,0.00767
19870212,4,0,0,0,1,0.00288
19870213,5,0,0,0,0,0.00653
19870217,2,0,1,0,0,0.00874
19870218,3,0,0,1,0,-0.00012
19870219,4,0,0,0,1,0.00204
19870220,5,0,0,0,0,0.00314
19870223,1,1,0,0,0,-0.00329
19870224,2,0,1,0,0,0.00301
19870225,3,0,0,1,0,0.0045
19870226,4,0,0,0,1,0.003
19870227,5,0,0,0,0,0.00587
19870302,1,1,0,0,0,0.00081
19870303,2,0,1,0,0,0.00104
19870304,3,0,0,1,0,0.00627
19870305,4,0,0,0,1,0.00386
19870306,5,0,0,0,0,0.00313
19870309,1,1,0,0,0,-0.00262
19870310,2,0,1,0,0,0.0046
19870311,3,0,0,1,0,0.00355
19870312,4,0,0,0,1,0.00472
19870313,5,0,0,0,0,0.00297
19870316,1,1,0,0,0,-0.00174
19870317,2,0,1,0,0,0.00559
19870318,3,0,0,1,0,0.00195
19870319,4,0,0,0,1,0.00292
19870320,5,0,0,0,0,0.00516
19870323,1,1,0,0,0,0.00043
19870324,2,0,1,0,0,0.00093
19870325,3,0,0,1,0,0.00092
19870326,4,0,0,0,1,0.0034
19870327,5,0,0,0,0,0.00012
19870330,1,1,0,0,0,-0.01484
19870331,2,0,1,0,0,0.00506
19870401,3,0,0,1,0,-0.00317
19870402,4,0,0,0,1,0.00667
19870403,5,0,0,0,0,0.0111
19870406,1,1,0,0,0,0.00187
19870407,2,0,1,0,0,-0.00383
19870408,3,0,0,1,0,0.00043
19870409,4,0,0,0,1,-0.00448
19870410,5,0,0,0,0,0.00032
19870413,1,1,0,0,0,-0.01074
19870414,2,0,1,0,0,-0.01976
19870415,3,0,0,1,0,0.00481
19870416,4,0,0,0,1,0.00695
19870420,1,1,0,0,0,-0.0011
19870421,2,0,1,0,0,0.00013
19870422,3,0,0,1,0,-0.00094
19870423,4,0,0,0,1,-0.00118
19870424,5,0,0,0,0,-0.00601
19870427,1,1,0,0,0,-0.00672
19870428,2,0,1,0,0,0.00351
19870429,3,0,0,1,0,0.00328
19870430,4,0,0,0,1,0.00563
19870501,5,0,0,0,0,0.00103
19870504,1,1,0,0,0,-0.00057
19870505,2,0,1,0,0,0.0059
19870506,3,0,0,1,0,0.00155
19870507,4,0,0,0,1,0.00193
19870508,5,0,0,0,0,0.00228
19870511,1,1,0,0,0,0.00047
19870512,2,0,1,0,0,-0.00222
19870513,3,0,0,1,0,0.0015
19870514,4,0,0,0,1,0.00173
19870515,5,0,0,0,0,-0.00516
19870518,1,1,0,0,0,-0.00845
19870519,2,0,1,0,0,-0.00836
19870520,3,0,0,1,0,-0.00557
19870521,4,0,0,0,1,0.00408
19870522,5,0,0,0,0,0.00073
19870526,2,0,1,0,0,0.00525
19870527,3,0,0,1,0,0.00073
19870528,4,0,0,0,1,0.00251
19870529,5,0,0,0,0,0.00511
19870601,1,1,0,0,0,-0.00046
19870602,2,0,1,0,0,-0.00104
19870603,3,0,0,1,0,0.00426
19870604,4,0,0,0,1,0.00336
19870605,5,0,0,0,0,0.0025
19870608,1,1,0,0,0,0.00164
19870609,2,0,1,0,0,0.0024
19870610,3,0,0,1,0,0.0011
19870611,4,0,0,0,1,0.00268
19870612,5,0,0,0,0,0.00393
19870615,1,1,0,0,0,0.00021
19870616,2,0,1,0,0,0.00123
19870617,3,0,0,1,0,0.0015
19870618,4,0,0,0,1,0.00162
19870619,5,0,0,0,0,0.00253
19870622,1,1,0,0,0,-0.00032
19870623,2,0,1,0,0,-0.00118
19870624,3,0,0,1,0,-0.00056
19870625,4,0,0,0,1,0.00236
19870626,5,0,0,0,0,2.00E-04
19870629,1,1,0,0,0,-0.00027
19870630,2,0,1,0,0,-0.00295
19870701,3,0,0,1,0,-0.00014
19870702,4,0,0,0,1,0.00375
19870706,1,1,0,0,0,-0.00028
19870707,2,0,1,0,0,0.00323
19870708,3,0,0,1,0,0.00245
19870709,4,0,0,0,1,0.00245
19870710,5,0,0,0,0,0.00273
19870713,1,1,0,0,0,-3.00E-04
19870714,2,0,1,0,0,0.00412
19870715,3,0,0,1,0,0.00193
19870716,4,0,0,0,1,0.00483
19870717,5,0,0,0,0,0.0038
19870720,1,1,0,0,0,-0.00345
19870721,2,0,1,0,0,-0.00255
19870722,3,0,0,1,0,-0.00095
19870723,4,0,0,0,1,-0.00157
19870724,5,0,0,0,0,0.00263
19870727,1,1,0,0,0,0.00085
19870728,2,0,1,0,0,0.00324
19870729,3,0,0,1,0,0.00336
19870730,4,0,0,0,1,0.00443
19870731,5,0,0,0,0,0.00309
19870803,1,1,0,0,0,-0.00168
19870804,2,0,1,0,0,-0.0017
19870805,3,0,0,1,0,0.00376
19870806,4,0,0,0,1,0.00469
19870807,5,0,0,0,0,0.00288
19870810,1,1,0,0,0,0.00381
19870811,2,0,1,0,0,0.00256
19870812,3,0,0,1,0,-0.00184
19870813,4,0,0,0,1,0.00158
19870814,5,0,0,0,0,0.00089
19870817,1,1,0,0,0,-0.00104
19870818,2,0,1,0,0,-0.00781
19870819,3,0,0,1,0,0.00122
19870820,4,0,0,0,1,0.00681
19870821,5,0,0,0,0,0.00264
19870824,1,1,0,0,0,-0.00177
19870825,2,0,1,0,0,0.00229
19870826,3,0,0,1,0,-0.00041
19870827,4,0,0,0,1,-0.00056
19870828,5,0,0,0,0,-0.00232
19870831,1,1,0,0,0,0.00385
19870901,2,0,1,0,0,-0.00304
19870902,3,0,0,1,0,-0.00493
19870903,4,0,0,0,1,1.00E-05
19870904,5,0,0,0,0,-0.00115
19870908,2,0,1,0,0,-0.01523
19870909,3,0,0,1,0,0.0022
19870910,4,0,0,0,1,0.00639
19870911,5,0,0,0,0,0.00676
19870914,1,1,0,0,0,-0.00032
19870915,2,0,1,0,0,-0.00477
19870916,3,0,0,1,0,-0.00217
19870917,4,0,0,0,1,-0.00052
19870918,5,0,0,0,0,0.00129
19870921,1,1,0,0,0,-0.00549
19870922,2,0,1,0,0,0.00066
19870923,3,0,0,1,0,0.00427
19870924,4,0,0,0,1,0.00073
19870925,5,0,0,0,0,0.00033
19870928,1,1,0,0,0,0.00119
19870929,2,0,1,0,0,-0.00228
19870930,3,0,0,1,0,0.00412
19871001,4,0,0,0,1,0.00248
19871002,5,0,0,0,0,0.00308
19871005,1,1,0,0,0,0.00128
19871006,2,0,1,0,0,-0.00857
19871007,3,0,0,1,0,-0.00533
19871008,4,0,0,0,1,-0.00707
19871009,5,0,0,0,0,-0.00189
19871012,1,1,0,0,0,-0.00878
19871013,2,0,1,0,0,0.00071
19871014,3,0,0,1,0,-0.01198
19871015,4,0,0,0,1,-0.01075
19871016,5,0,0,0,0,-0.03045
19871019,1,1,0,0,0,-0.10393
19871020,2,0,1,0,0,-0.07991
19871021,3,0,0,1,0,0.0693
19871022,4,0,0,0,1,-0.03509
19871023,5,0,0,0,0,-0.01729
19871026,1,1,0,0,0,-0.07664
19871027,2,0,1,0,0,-0.01142
19871028,3,0,0,1,0,-0.02327
19871029,4,0,0,0,1,0.02771
19871030,5,0,0,0,0,0.05567
19871102,1,1,0,0,0,0.0134
19871103,2,0,1,0,0,-0.01393
19871104,3,0,0,1,0,-0.00377
19871105,4,0,0,0,1,0.01192
19871106,5,0,0,0,0,0.00609
19871109,1,1,0,0,0,-0.01361
19871110,2,0,1,0,0,-0.01349
19871111,3,0,0,1,0,0.00647
19871112,4,0,0,0,1,0.01485
19871113,5,0,0,0,0,0.00196
19871116,1,1,0,0,0,-9.00E-04
19871117,2,0,1,0,0,-0.01272
19871118,3,0,0,1,0,0.00238
19871119,4,0,0,0,1,-0.0099
19871120,5,0,0,0,0,-0.00321
19871123,1,1,0,0,0,-0.00164
19871124,2,0,1,0,0,0.00646
19871125,3,0,0,1,0,0.00292
19871127,5,0,0,0,0,-0.00043
19871130,1,1,0,0,0,-0.03004
19871201,2,0,1,0,0,-0.00206
19871202,3,0,0,1,0,-0.00316
19871203,4,0,0,0,1,-0.01522
19871204,5,0,0,0,0,-0.01722
19871207,1,1,0,0,0,-0.00276
19871208,2,0,1,0,0,0.00432
19871209,3,0,0,1,0,0.00955
19871210,4,0,0,0,1,-0.00508
19871211,5,0,0,0,0,0.00514
19871214,1,1,0,0,0,0.01412
19871215,2,0,1,0,0,0.00622
19871216,3,0,0,1,0,0.01399
19871217,4,0,0,0,1,0.00371
19871218,5,0,0,0,0,0.01583
19871221,1,1,0,0,0,0.00349
19871222,2,0,1,0,0,-0.00391
19871223,3,0,0,1,0,0.0109
19871224,4,0,0,0,1,0.00897
19871228,1,1,0,0,0,-0.01824
19871229,2,0,1,0,0,-0.00381
19871230,3,0,0,1,0,0.00783
19871231,4,0,0,0,1,0.011
19880104,1,1,0,0,0,0.03063
19880105,2,0,1,0,0,0.02086
19880106,3,0,0,1,0,0.01008
19880107,4,0,0,0,1,0.01062
19880108,5,0,0,0,0,-0.01831
19880111,1,1,0,0,0,-0.00828
19880112,2,0,1,0,0,-0.00742
19880113,3,0,0,1,0,0.00256
19880114,4,0,0,0,1,0.0046
19880115,5,0,0,0,0,0.01441
19880118,1,1,0,0,0,0.00303
19880119,2,0,1,0,0,0.00211
19880120,3,0,0,1,0,-0.01266
19880121,4,0,0,0,1,0.00014
19880122,5,0,0,0,0,0.01101
19880125,1,1,0,0,0,0.00586
19880126,2,0,1,0,0,-0.00023
19880127,3,0,0,1,0,0.00267
19880128,4,0,0,0,1,0.00638
19880129,5,0,0,0,0,0.00719
19880201,1,1,0,0,0,0.00393
19880202,2,0,1,0,0,0.00044
19880203,3,0,0,1,0,-0.00295
19880204,4,0,0,0,1,3.00E-04
19880205,5,0,0,0,0,0.00266
19880208,1,1,0,0,0,-0.00165
19880209,2,0,1,0,0,0.0012
19880210,3,0,0,1,0,0.00896
19880211,4,0,0,0,1,0.00395
19880212,5,0,0,0,0,0.00745
19880216,2,0,1,0,0,0.00138
19880217,3,0,0,1,0,0.0026
19880218,4,0,0,0,1,0.00259
19880219,5,0,0,0,0,0.00472
19880222,1,1,0,0,0,0.00634
19880223,2,0,1,0,0,0.0018
19880224,3,0,0,1,0,0.00393
19880225,4,0,0,0,1,0.00503
19880226,5,0,0,0,0,0.00175
19880229,1,1,0,0,0,0.01121
19880301,2,0,1,0,0,0.00151
19880302,3,0,0,1,0,0.00579
19880303,4,0,0,0,1,0.00287
19880304,5,0,0,0,0,0.00492
19880307,1,1,0,0,0,0.00369
19880308,2,0,1,0,0,0.00636
19880309,3,0,0,1,0,0.0081
19880310,4,0,0,0,1,-0.00375
19880311,5,0,0,0,0,0.00065
19880314,1,1,0,0,0,0.00261
19880315,2,0,1,0,0,0.00133
19880316,3,0,0,1,0,0.00424
19880317,4,0,0,0,1,0.0058
19880318,5,0,0,0,0,0.00342
19880321,1,1,0,0,0,-0.00426
19880322,2,0,1,0,0,0.00277
19880323,3,0,0,1,0,0.00318
19880324,4,0,0,0,1,-0.0066
19880325,5,0,0,0,0,-0.00599
19880328,1,1,0,0,0,-0.00612
19880329,2,0,1,0,0,0.0066
19880330,3,0,0,1,0,-0.00159
19880331,4,0,0,0,1,0.00755
19880404,1,1,0,0,0,-0.00504
